# aircraft: El Trainer.par
# dt: 0.002  sampleEvery: 50  duration: 40
t,throttle,elevator,ailerons,rudder,x,y,z,qw,qx,qy,qz,vx,vy,vz,crashed,touchedDown
6.500,1,0.6,-0.4,0,0.044146046,38.1113052,-19.65191,-0.396250874,-0.489537328,-0.5015868,0.593084455,0.09738262,-1.05129433,-6.720027,0,0
6.600,1,0.6,-0.4,0,0.05799737,37.98489,-20.310915,-0.3536932,-0.4791229,-0.5028628,0.6264753,0.184514329,-1.47784007,-6.45825148,0,0
6.700,1,0.5957534,-0.4,0,0.08203766,37.8154449,-20.9430733,-0.308356166,-0.468082815,-0.5011265,0.6593081,0.30130583,-1.91272771,-6.1820507,0,0
6.800,1,0.5925255,-0.4,0,0.119279146,37.6019478,-21.54667,-0.260109216,-0.4567614,-0.496085763,0.6910942,0.448725343,-2.359531,-5.886423,0,0
6.900,1,0.590643,-0.4,0,0.1728533,37.34303,-22.1195354,-0.208492324,-0.445384115,-0.487550169,0.7214282,0.628300369,-2.82182169,-5.56628466,0,0
7.000,1,0.59037286,-0.4,0,0.246102,37.0369148,-22.65888,-0.152875587,-0.434085667,-0.4753378,0.7498351,0.842804253,-3.30330181,-5.21453762,0,0
7.100,1,0.592085063,-0.4,0,0.342722028,36.6816063,-23.1610622,-0.09259601,-0.4228955,-0.459307939,0.7756427,1.09661007,-3.80666256,-4.82120848,0,0
7.200,1,0.5962404,-0.4,0,0.4669453,36.27483,-23.6213341,-0.0270671546,-0.4117553,-0.439418465,0.797894955,1.39612031,-4.33256865,-4.37404,0,0
7.300,1,0.6,-0.4,0,0.6237555,35.81445,-24.0335827,0.04411067,-0.4005571,-0.415786684,0.815309644,1.74997473,-4.877651,-3.85821486,0,0
7.400,1,0.6,-0.4,0,0.8190965,35.298996,-24.3901176,0.120945841,-0.389216065,-0.388876855,0.826231062,2.16849184,-5.43141651,-3.25682044,0,0
7.500,1,0.6,-0.4,0,1.059956,34.72853,-24.6815681,0.202921718,-0.3777541,-0.3595151,0.8287783,2.662018,-5.973614,-2.5541842,0,0
7.600,1,0.6,-0.4,0,1.35431123,34.10568,-24.89722,0.288993537,-0.366281867,-0.328630865,0.8211711,3.23975825,-6.472943,-1.73988247,0,0
7.700,1,0.6,-0.4,0,1.71094906,33.43675,-25.0258179,0.377572,-0.354867518,-0.297126055,0.8020128,3.908608,-6.887968,-0.814326942,0,0
7.800,1,0.6,-0.4,0,2.13920546,32.7324638,-25.0569515,0.466650665,-0.343303561,-0.265741736,0.770559,4.6724987,-7.17211866,0.204790026,0,0
7.900,1,0.6,-0.4,0,2.64863968,32.00821,-24.9830112,0.5540499,-0.330868572,-0.234994888,0.7268646,5.53198338,-7.28052425,1.278667,0,0
8.000,1,0.6,-0.4,0,3.24870658,31.2834244,-24.8013859,0.637668669,-0.316276222,-0.205291316,0.6717168,6.484432,-7.177764,2.346724,0,0
8.100,1,0.6,-0.4,0,3.94840455,30.58034,-24.5165176,0.7156472,-0.297932476,-0.177143723,0.6063871,7.522941,-6.84531,3.32868385,0,0
8.200,1,0.6,-0.4,0,4.755688,29.9218311,-24.1416683,0.7864091,-0.274395525,-0.151282921,0.532335758,8.632781,-6.28981638,4.129814,0,0
8.300,1,0.6,-0.4,0,5.676446,29.3284988,-23.6998672,0.848623931,-0.244757622,-0.128549755,0.4510055,9.786609,-5.55163765,4.65194464,0,0
8.400,1,0.6,-0.4,0,6.713063,28.8150139,-23.2234116,0.901143134,-0.208767086,-0.109677635,0.3637694,10.9414883,-4.708844,4.8111763,0,0
8.500,1,0.6,-0.4,0,7.86288071,28.3865528,-22.7514343,0.942958534,-0.166719809,-0.09515521,0.271991342,12.0401745,-3.87172961,4.558254,0,0
8.600,1,0.6,-0.311133921,0,9.11702,28.0362587,-22.3255348,0.972947359,-0.11940372,-0.08504735,0.178558439,13.0163813,-3.16609168,3.894348,0,0
8.700,1,0.6,-0.177573681,0,10.45992,27.74598,-21.984087,0.989153564,-0.0693936348,-0.07745707,0.103730366,13.80558,-2.675771,2.885998,0,0
8.800,1,0.6,-0.09507001,0,11.8698034,27.4948463,-21.756424,0.9955664,-0.0185081232,-0.07216815,0.05741648,14.3481607,-2.37271953,1.63506842,0,0
