# aircraft: El Trainer (floats).par
# dt: 0.002  sampleEvery: 50  duration: 40
t,throttle,elevator,ailerons,rudder,x,y,z,qw,qx,qy,qz,vx,vy,vz,crashed,touchedDown
5.900,1,0.6,-7.3649353E-06,0,0.0180942789,43.88078,-11.6592846,0.549128354,0.4455148,0.549101353,-0.4454911,0.000124119018,2.63009524,-9.486293,0,0
6.000,1,0.6,-1.38216683E-05,0,0.01810473,44.1077,-12.5990171,0.5345467,0.462908953,0.5345213,-0.4628847,8.527218E-05,1.91462851,-9.301465,0,0
6.100,1,0.6,-2.16710068E-05,0,0.0181114487,44.2649,-13.5183287,0.5193977,0.4798426,0.5193749,-0.479819477,4.9801587E-05,1.23489869,-9.079082,0,0
6.200,1,0.6,-8.967781E-05,0,0.0181148611,44.3557243,-14.4138,0.50354135,0.496453077,0.503522456,-0.496432751,1.94656168E-05,0.5863799,-8.825634,0,0
6.300,1,0.6,-0.4,0,0.0182020571,44.3830261,-15.2826109,-0.479552776,-0.5057417,-0.493917346,0.5199039,0.00432338938,-0.0363318361,-8.546825,0,0
6.400,1,0.6,-0.4,0,0.0200773813,44.34915,-16.1223774,-0.440044254,-0.500905454,-0.496297419,0.556006849,0.04029809,-0.6378431,-8.244682,0,0
6.500,1,0.6,-0.4,0,0.0277916975,44.2560768,-16.9308281,-0.393618315,-0.490436137,-0.500337541,0.5951466,0.121826485,-1.22059035,-7.920964,0,0
6.600,1,0.6,-0.4,0,0.04600646,44.10552,-17.70593,-0.343411863,-0.477387249,-0.50216043,0.6340385,0.250222862,-1.78846538,-7.577977,0,0
6.700,1,0.6,-0.4,0,0.07937768,43.8986931,-18.44578,-0.2903016,-0.462898582,-0.500507,0.6715226,0.424855262,-2.34675312,-7.21521759,0,0
6.800,1,0.6,-0.4,0,0.132503033,43.63637,-19.1480656,-0.234278619,-0.44750163,-0.495023966,0.706970453,0.645285964,-2.898911,-6.82573032,0,0
6.900,1,0.6,-0.4,0,0.209975749,43.31901,-19.80983,-0.174977556,-0.4315204,-0.485642374,0.7398138,0.9119745,-3.447793,-6.40353,0,0
7.000,1,0.6,-0.4,0,0.316495985,42.9468536,-20.4274578,-0.111902669,-0.415170074,-0.472373664,0.7693989,1.22665107,-3.995273,-5.94168568,0,0
7.100,1,0.6,-0.4,0,0.457017332,42.5200043,-20.99655,-0.044555068,-0.398580074,-0.45526135,0.7949125,1.59272587,-4.541329,-5.431291,0,0
7.200,1,0.6,-0.4,0,0.6369311,42.03874,-21.5117283,0.0274526179,-0.381815076,-0.434421778,0.815316737,2.015548,-5.08254528,-4.86133766,0,0
7.300,1,0.6,-0.4,0,0.8622543,41.503933,-21.9664173,0.104276448,-0.364920557,-0.41010052,0.829323232,2.50220919,-5.609969,-4.21933031,0,0
7.400,1,0.6,-0.4,0,1.13976908,40.9177475,-22.3527813,0.185714066,-0.347975045,-0.382713616,0.835436344,3.060721,-6.10678244,-3.49312186,0,0
7.500,1,0.6,-0.4,0,1.4770447,40.2844658,-22.6619415,0.271091372,-0.331118047,-0.352842659,0.8320892,3.69850731,-6.546605,-2.67432666,0,0
7.600,1,0.6,-0.4,0,1.882282,39.611515,-22.8845558,0.359205633,-0.314506054,-0.321168244,0.817868054,4.420461,-6.89371729,-1.763322,0,0
7.700,1,0.6,-0.4,0,2.363969,38.91021,-23.0120049,0.448363572,-0.2981717,-0.288359,0.7917782,5.22718668,-7.10626268,-0.7748056,0,0
7.800,1,0.6,-0.4,0,2.93039966,38.1961365,-23.0380249,0.536526561,-0.281824321,-0.254990637,0.7534547,6.11411047,-7.142513,0.257928044,0,0
7.900,1,0.6,-0.4,0,3.589147,37.4887276,-22.9607029,0.6215288,-0.264713734,-0.221571043,0.703231752,7.0715003,-6.968777,1.28163958,0,0
8.000,1,0.6,-0.4,0,4.34656239,36.81001,-22.784359,0.7012977,-0.245683327,-0.188669518,0.6420475,8.084548,-6.567399,2.22520351,0,0
8.100,1,0.6,-0.4,0,5.207229,36.18269,-22.52112,0.774018049,-0.223441362,-0.157040864,0.5712339,9.132558,-5.94425058,3.0050838,0,0
8.200,1,0.6,-0.4,0,6.173308,35.6274071,-22.1917,0.838202059,-0.196914285,-0.127621472,0.4922955,10.18741,-5.13525152,3.53484654,0,0
8.300,1,0.6,-0.4,0,7.243729,35.159565,-21.8250332,0.8926788,-0.165501386,-0.101387843,0.406760663,11.2126589,-4.209702,3.73916769,0,0
8.400,1,0.6,-0.4,0,8.413408,34.7860756,-21.456358,0.936543167,-0.129130751,-0.0791842937,0.3161358,12.1648445,-3.26692343,3.570321,0,0
8.500,1,0.6,-0.372898281,0,9.672709,34.5028458,-21.1236725,0.9691003,-0.08816177,-0.06162645,0.221978247,12.9973269,-2.42439985,3.02219248,0,0
8.600,1,0.6,-0.225502372,0,11.0073347,34.2942429,-20.8631153,0.9884616,-0.0438804962,-0.0483296141,0.136683345,13.664567,-1.78651559,2.14096355,0,0
8.700,1,0.6,-0.1264706,0,12.3987694,34.138237,-20.7033634,0.9961815,0.002142831,-0.03885105,0.07815738,14.12507,-1.36561346,1.02264082,0,0
8.800,1,0.6,-0.06804596,0,13.8243732,34.0157471,-20.66344,0.99728936,0.0491552353,-0.0332715064,0.0434806,14.3470716,-1.10637236,-0.241697013,0,0
8.900,1,0.6,-0.035396222,0,15.2603369,33.9134941,-20.75392,0.994569838,0.0964031145,-0.0306184459,0.0244930163,14.3340673,-0.952163637,-1.57313132,0,0
9.000,1,0.6,-0.017589625,0,16.6838017,33.82329,-20.97808,0.9891146,0.143393487,-0.0295303538,0.0147808958,14.0998583,-0.8592655,-2.9053998,0,0
9.100,1,0.6,-0.008171797,0,18.0735931,33.7406273,-21.3332882,0.9813444,0.189777255,-0.0289910547,0.0103577152,13.6642981,-0.7973477,-4.1866765,0,0
9.200,1,0.6,-0.00351171871,0,19.4107628,33.66343,-21.8123531,0.97148937,0.23519671,-0.0284994189,0.008873768,13.05178,-0.747241437,-5.37631369,0,0
